Date,Front_Contract,Front_Close,Front_High,Front_Low,Front_Open,Front_Volume,Front_OI,FV1_Contract,FV1_Close,FV1_High,FV1_Low,FV1_Open,FV1_Volume,FV1_OI
05/12/2010,FVM10,116.5390625,116.8828125,116.484375,116.6875,471428,1015383,FVU10,115.59375,115.6796875,115.5390625,115.5546875,13195,26286
05/13/2010,FVM10,116.5703125,116.7109375,116.3671875,116.5234375,457128,1025083,FVU10,115.625,115.765625,115.4296875,115.578125,34478,50331
05/14/2010,FVM10,117.203125,117.3671875,116.6484375,116.6953125,718864,1018433,FVU10,116.296875,116.46875,115.7421875,115.859375,23317,66402
05/17/2010,FVM10,117.0625,117.4921875,116.953125,117.1484375,488948,1002968,FVU10,116.15625,116.515625,116.0390625,116.3203125,7076,68247
05/18/2010,FVM10,117.4609375,117.5859375,116.8828125,116.96875,595591,1023560,FVU10,116.5625,116.6796875,115.9765625,116.1171875,19349,78701
05/19/2010,FVM10,117.3359375,117.7578125,117.265625,117.5703125,741155,1008562,FVU10,116.453125,116.828125,116.390625,116.78125,29711,92650
05/20/2010,FVM10,117.734375,118.0390625,117.2421875,117.25,852078,1009078,FVU10,116.875,117.1796875,116.375,116.40625,52114,119766
05/21/2010,FVM10,117.84375,118.34375,117.6953125,117.9140625,755223,969413,FVU10,117.0,117.5,116.84375,117.0390625,57400,136161
05/24/2010,FVM10,117.71875,118.0078125,117.6640625,117.703125,684524,882341,FVU10,116.8984375,117.1796875,116.8203125,116.875,159156,225953
05/25/2010,FVM10,117.8671875,118.484375,117.796875,117.875,1008580,710630,FVU10,117.0703125,117.703125,117.015625,117.1015625,360038,353682
05/26/2010,FVM10,117.4921875,117.8984375,117.2578125,117.8125,1330361,479323,FVU10,116.6796875,117.109375,116.4375,116.9765625,606864,560055
05/27/2010,FVM10,117.0546875,117.6953125,116.9453125,117.65625,844097,238536,FVU10,116.2421875,116.9140625,116.1328125,116.875,469366,752935
05/28/2010,FVM10,117.4375,117.5078125,116.9765625,116.9765625,219449,151576,FVU10,116.671875,116.7421875,116.1796875,116.203125,433493,808235
06/01/2010,FVM10,117.4453125,117.8359375,117.28125,117.421875,83630,116615,FVU10,116.6875,117.046875,116.484375,116.6328125,520400,809646
06/02/2010,FVM10,117.2421875,117.6484375,117.1875,117.578125,74764,91310,FVU10,116.4765625,116.8984375,116.4140625,116.875,442302,849982
06/03/2010,FVM10,117.140625,117.3203125,116.859375,117.1953125,43447,79715,FVU10,116.3515625,116.546875,116.0546875,116.4609375,473011,864186
06/04/2010,FVM10,117.9765625,118.0,117.15625,117.1875,29723,73332,FVU10,117.234375,117.265625,116.3359375,116.3671875,667101,865221
06/07/2010,FVM10,118.015625,118.2109375,117.796875,118.1328125,19620,62879,FVU10,117.25,117.4609375,117.0234375,117.421875,398913,867313
06/08/2010,FVM10,118.0703125,118.2109375,117.9140625,118.015625,13348,57452,FVU10,117.3125,117.453125,117.1484375,117.421875,386226,871011
06/09/2010,FVM10,118.015625,118.0703125,117.7734375,117.9921875,8213,55506,FVU10,117.2734375,117.3203125,117.015625,117.21875,425481,874888
06/10/2010,FVM10,117.4609375,118.0625,117.4296875,117.8828125,5620,52408,FVU10,116.6796875,117.34375,116.6328125,117.328125,495549,874248
06/11/2010,FVM10,117.9296875,117.9296875,117.484375,117.484375,11858,50074,FVU10,117.1484375,117.15625,116.6484375,116.65625,429726,881284
06/14/2010,FVM10,117.765625,117.859375,117.46875,117.6484375,12077,43556,FVU10,116.9921875,117.1015625,116.65625,117.0,340826,901472
06/15/2010,FVM10,117.6484375,117.9140625,117.578125,117.796875,8125,40035,FVU10,116.8359375,117.2109375,116.7578125,117.046875,364091,900183
06/16/2010,FVM10,117.75,117.8671875,117.6953125,117.75,5600,36990,FVU10,116.9375,117.1875,116.7890625,116.8359375,360359,896280
06/17/2010,FVM10,118.0859375,118.1484375,117.765625,117.90625,4685,35020,FVU10,117.3125,117.40625,116.8828125,117.0234375,460891,911893
06/18/2010,FVM10,117.9296875,118.09375,117.90625,118.046875,7485,35533,FVU10,117.15625,117.359375,117.1015625,117.3203125,279529,908535
06/21/2010,FVM10,117.890625,117.9375,117.578125,117.6796875,4758,31540,FVU10,117.1171875,117.1640625,116.734375,116.9453125,438221,907770
06/22/2010,FVM10,118.2109375,118.2421875,117.9375,118.03125,1734,30697,FVU10,117.4453125,117.5,117.0078125,117.1015625,433583,925124
06/23/2010,FVM10,118.4453125,118.484375,118.1640625,118.2734375,2390,29053,FVU10,117.6875,117.765625,117.3671875,117.4375,576864,912140
06/24/2010,FVM10,118.4921875,118.6875,118.3984375,118.6328125,777,28644,FVU10,117.7421875,117.9921875,117.6328125,117.6796875,478383,901489
06/25/2010,FVM10,118.6015625,118.7578125,118.390625,118.5546875,2875,27528,FVU10,117.8671875,118.046875,117.625,117.703125,420043,886192
06/28/2010,FVM10,118.953125,118.984375,118.625,118.671875,1809,26236,FVU10,118.21875,118.28125,117.8671875,117.953125,347966,882599
06/29/2010,FVM10,119.1484375,119.234375,119.0078125,119.203125,2560,24675,FVU10,118.4296875,118.546875,118.1796875,118.25,533434,883043
06/30/2010,FVM10,118.9765625,119.234375,118.875,119.234375,2286,23690,FVU10,118.3515625,118.59375,118.1484375,118.484375,592089,904550
07/01/2010,FVU10,118.34375,118.5859375,118.25,118.4375,554819,910271,FVZ10,117.390625,117.6171875,117.1796875,117.1796875,67,31
07/02/2010,FVU10,118.3359375,118.4921875,118.09375,118.2890625,472591,913858,FVZ10,117.3828125,117.6484375,117.28125,117.34375,40,31
07/06/2010,FVU10,118.6015625,118.6484375,118.28125,118.359375,396494,932930,FVZ10,117.6484375,117.6796875,117.3828125,117.5078125,14,35
07/07/2010,FVU10,118.5546875,118.734375,118.484375,118.625,422473,915856,FVZ10,117.625,117.75,117.5546875,117.640625,63,95
07/08/2010,FVU10,118.453125,118.5703125,118.2265625,118.5,418851,923027,FVZ10,117.5234375,117.546875,117.3203125,117.46875,4,88
07/09/2010,FVU10,118.3046875,118.4453125,118.234375,118.3828125,295159,921205,FVZ10,117.375,117.3984375,117.375,117.3984375,10,82
07/12/2010,FVU10,118.359375,118.5,118.2734375,118.3125,316207,920338,FVZ10,117.4296875,117.4453125,117.22265625,117.4453125,25,104
07/13/2010,FVU10,118.0546875,118.4765625,117.9296875,118.2890625,507956,900391,FVZ10,117.125,117.4921875,117.0546875,117.4921875,4,105
07/14/2010,FVU10,118.4609375,118.53125,117.9296875,118.0078125,624430,932219,FVZ10,117.546875,117.59375,117.078125,117.1796875,105,206
07/15/2010,FVU10,118.8359375,118.90625,118.3203125,118.484375,651255,953533,FVZ10,117.921875,117.921875,117.625,117.625,50,210
07/16/2010,FVU10,119.078125,119.1953125,118.703125,118.7265625,556845,944261,FVZ10,118.1640625,118.2578125,118.1640625,118.1875,2,211
07/19/2010,FVU10,119.015625,119.2265625,118.9453125,119.2265625,318134,941751,FVZ10,118.1015625,118.2265625,118.0546875,118.1328125,62,218
07/20/2010,FVU10,119.1875,119.359375,118.953125,119.046875,466394,932654,FVZ10,118.2734375,118.4375,118.19921875,118.19921875,170,388
07/21/2010,FVU10,119.3359375,119.4375,119.0625,119.1328125,391324,933088,FVZ10,118.4375,118.5234375,118.2421875,118.265625,104,417
07/22/2010,FVU10,119.234375,119.4375,119.03125,119.34375,375146,932641,FVZ10,118.3359375,118.3828125,118.1953125,118.203125,1083,1366
07/23/2010,FVU10,118.9765625,119.3203125,118.9375,119.2109375,368827,929414,FVZ10,118.0703125,118.390625,118.046875,118.3515625,210,1418
07/26/2010,FVU10,119.0,119.0390625,118.7578125,118.96875,313071,938348,FVZ10,118.0859375,118.0859375,117.8515625,118.046875,353,1731
07/27/2010,FVU10,118.7109375,119.0546875,118.6640625,118.9921875,376514,936009,FVZ10,117.7890625,118.109375,117.7421875,118.109375,1271,2133
07/28/2010,FVU10,119.1328125,119.1875,118.6640625,118.6875,503149,986693,FVZ10,118.2109375,118.21875,117.7421875,117.7421875,1084,2799
07/29/2010,FVU10,119.375,119.578125,119.078125,119.1640625,653846,1015740,FVZ10,118.453125,118.609375,118.4140625,118.4140625,168,2866
07/30/2010,FVU10,119.828125,119.859375,119.5,119.5078125,671974,1017183,FVZ10,118.9609375,118.984375,118.4453125,118.4453125,1723,2703
08/02/2010,FVU10,119.6171875,119.8359375,119.6015625,119.8125,346665,1020340,FVZ10,118.7578125,118.96875,118.7578125,118.890625,149,2721
08/03/2010,FVU10,120.0703125,120.171875,119.625,119.640625,447852,1014370,FVZ10,119.2109375,119.3046875,119.078125,119.1875,621,2896
08/04/2010,FVU10,119.7890625,120.2109375,119.671875,120.078125,490616,1051208,FVZ10,118.9140625,119.0234375,118.84375,119.0,1294,3629
08/05/2010,FVU10,119.9921875,120.0546875,119.6640625,119.8046875,409804,1055788,FVZ10,119.125,119.171875,119.0,119.015625,877,3798
08/06/2010,FVU10,120.3046875,120.4140625,119.8984375,120.015625,529964,1058479,FVZ10,119.46875,119.578125,119.375,119.46875,3686,4206
08/09/2010,FVU10,120.171875,120.40625,120.140625,120.296875,283872,1046754,FVZ10,119.359375,119.4375,119.328125,119.4375,4129,5573
08/10/2010,FVU10,120.328125,120.5234375,119.9140625,120.171875,663751,1065372,FVZ10,119.515625,119.7109375,119.1015625,119.3828125,8365,8447
08/11/2010,FVU10,120.5625,120.7265625,120.4375,120.46875,609657,1092092,FVZ10,119.75,119.921875,119.6328125,119.6640625,9174,12400
08/12/2010,FVU10,120.359375,120.6015625,120.2578125,120.5625,468781,1081323,FVZ10,119.5390625,119.7421875,119.4609375,119.6640625,15842,16070
08/13/2010,FVU10,120.421875,120.5,120.234375,120.28125,350862,1078479,FVZ10,119.609375,119.6796875,119.4296875,119.4453125,6242,18902
08/16/2010,FVU10,120.8046875,120.828125,120.390625,120.4296875,444341,1072557,FVZ10,120.015625,120.015625,119.578125,119.6640625,13100,25228
08/17/2010,FVU10,120.5546875,120.8046875,120.4296875,120.8046875,423458,1055497,FVZ10,119.7578125,119.9296875,119.6484375,119.9296875,23892,37584
08/18/2010,FVU10,120.5,120.703125,120.4453125,120.5390625,366597,1068328,FVZ10,119.703125,119.8984375,119.6484375,119.7890625,19036,47483
08/19/2010,FVU10,120.734375,120.84375,120.2890625,120.5234375,447352,1062101,FVZ10,119.9375,120.0546875,119.4921875,119.7578125,35759,70161
08/20/2010,FVU10,120.4296875,120.9375,120.3828125,120.7109375,509086,1048201,FVZ10,119.6171875,120.140625,119.578125,119.9296875,80530,109426
08/23/2010,FVU10,120.578125,120.65625,120.375,120.4375,307540,1019377,FVZ10,119.78125,119.859375,119.578125,119.640625,43314,132937
08/24/2010,FVU10,120.9921875,121.15625,120.6171875,120.6328125,546067,970871,FVZ10,120.234375,120.390625,119.828125,119.828125,138920,205607
08/25/2010,FVU10,120.7109375,121.21875,120.640625,121.0390625,725563,836088,FVZ10,119.96875,120.5078125,119.8984375,120.3125,238334,329277
08/26/2010,FVU10,120.84375,121.0,120.703125,120.71875,783641,612694,FVZ10,120.09375,120.2578125,119.9453125,120.046875,430606,545904
08/27/2010,FVU10,120.2890625,120.953125,120.1875,120.8828125,813892,412788,FVZ10,119.5234375,120.1953125,119.421875,120.140625,501675,697604
08/30/2010,FVU10,120.796875,120.875,120.0625,120.2890625,479986,277507,FVZ10,120.046875,120.140625,119.3125,119.6328125,356816,794085
08/31/2010,FVU10,121.0703125,121.1171875,120.7890625,120.8359375,235371,189249,FVZ10,120.3203125,120.3671875,120.046875,120.0859375,445128,840066
09/01/2010,FVU10,120.7265625,121.0859375,120.46875,121.0859375,116172,151095,FVZ10,119.953125,120.3359375,119.6953125,120.3359375,510343,858730
09/02/2010,FVU10,120.6953125,120.8125,120.5625,120.734375,69507,109018,FVZ10,119.921875,120.0390625,119.7734375,119.9609375,439161,869518
09/03/2010,FVU10,120.4375,120.765625,120.171875,120.734375,44983,91244,FVZ10,119.6328125,120.15625,119.3671875,119.921875,512532,885530
09/07/2010,FVU10,120.8359375,120.875,120.2890625,120.3203125,40166,70783,FVZ10,120.0546875,120.09375,119.46875,119.578125,380385,874885
09/08/2010,FVU10,120.5703125,120.9921875,120.5078125,120.90625,25831,54465,FVZ10,119.7734375,120.2109375,119.7109375,120.0859375,404730,862013
09/09/2010,FVU10,120.046875,120.7265625,120.03125,120.65625,29050,38436,FVZ10,119.1796875,119.9296875,119.171875,119.7734375,555537,889481
09/10/2010,FVU10,120.0078125,120.1953125,119.90625,120.15625,19854,25777,FVZ10,119.140625,119.359375,119.015625,119.203125,408256,879857
09/13/2010,FVU10,120.390625,120.4140625,119.8359375,119.859375,5206,22481,FVZ10,119.546875,119.6015625,118.9296875,119.125,340858,871095
09/14/2010,FVU10,120.7578125,120.796875,120.3125,120.328125,4136,21299,FVZ10,119.9453125,119.9921875,119.453125,119.484375,458985,859745
09/15/2010,FVU10,120.703125,120.9296875,120.640625,120.6875,3013,20728,FVZ10,119.8828125,120.125,119.7421875,119.8671875,499786,868887
09/16/2010,FVU10,120.59375,120.828125,120.484375,120.7265625,4581,18838,FVZ10,119.7734375,120.0703125,119.6328125,119.8828125,462041,868912
09/17/2010,FVU10,120.734375,120.8359375,120.390625,120.421875,4885,17550,FVZ10,119.9140625,120.0234375,119.546875,119.734375,377854,867122
09/20/2010,FVU10,120.8359375,120.890625,120.65625,120.734375,6489,13831,FVZ10,119.984375,120.03125,119.7890625,119.9140625,284077,875732
09/21/2010,FVU10,121.390625,121.40625,120.8671875,120.90625,4167,12642,FVZ10,120.5390625,120.5703125,119.9609375,120.0,480473,914410
09/22/2010,FVU10,121.3515625,121.5625,121.3125,121.5625,291,12607,FVZ10,120.5,120.734375,120.4375,120.5390625,501315,911617
09/23/2010,FVU10,121.328125,121.453125,121.3125,121.375,667,12225,FVZ10,120.4765625,120.78125,120.4140625,120.515625,422368,907655
09/24/2010,FVU10,121.21875,121.40625,121.1796875,121.3203125,410,12242,FVZ10,120.3671875,120.609375,120.3046875,120.4921875,367067,905621
09/27/2010,FVU10,121.546875,121.5859375,121.34375,121.421875,558,11704,FVZ10,120.71875,120.765625,120.3671875,120.3671875,326244,919301
09/28/2010,FVU10,121.8203125,121.828125,121.4375,121.5,2675,7895,FVZ10,120.9921875,121.0,120.59375,120.6796875,537941,934016
09/29/2010,FVU10,121.65625,121.7890625,121.6484375,121.7421875,3097,1540,FVZ10,120.8203125,120.96875,120.78125,120.953125,385932,942568
09/30/2010,FVU10,121.5,121.828125,121.4609375,121.828125,1586,1300,FVZ10,120.8671875,120.96875,120.359375,120.8359375,584491,932403
10/01/2010,FVZ10,120.90625,120.9765625,120.6328125,120.90625,519699,940616,FVH11,120.25,120.80729166666667,120.25,120.80729166666667,389664,621604
10/04/2010,FVZ10,121.09375,121.203125,120.953125,120.96875,301654,937133,FVH11,120.484375,120.77864583333333,120.484375,120.77864583333333,194837,310804
10/05/2010,FVZ10,121.1875,121.2734375,121.078125,121.09375,349439,946380,FVH11,120.578125,120.75,120.578125,120.75,10,5
10/06/2010,FVZ10,121.359375,121.5859375,121.203125,121.2265625,527259,966738,FVH11,120.78125,120.90625,120.78125,120.90625,40,30
10/07/2010,FVZ10,121.484375,121.5625,121.296875,121.3671875,381285,977699,FVH11,120.9375,121.0,120.9375,121.0,25,35
10/08/2010,FVZ10,121.65625,121.8046875,121.34375,121.53125,485557,988267,FVH11,121.1171875,121.203125,120.8984375,120.98046875,17,35
10/11/2010,FVZ10,121.703125,121.734375,121.6171875,121.6484375,41225,986346,FVH11,121.1640625,121.18359375,120.9296875,120.9609375,10,35
10/12/2010,FVZ10,121.484375,121.7890625,121.453125,121.640625,339622,992661,FVH11,120.953125,121.1640625,120.94140625,120.94140625,2,37
10/13/2010,FVZ10,121.6171875,121.6328125,121.34375,121.484375,493918,1010704,FVH11,121.0859375,121.0859375,120.84375,120.921875,3,36
10/14/2010,FVZ10,121.328125,121.640625,121.1875,121.609375,468724,1009820,FVH11,120.796875,120.953125,120.6796875,120.90625,9,36
10/15/2010,FVZ10,121.328125,121.65625,121.25,121.296875,558645,1029874,FVH11,120.796875,120.890625,120.7265625,120.890625,15,39
10/18/2010,FVZ10,121.6484375,121.7109375,121.3125,121.3125,357976,1037550,FVH11,121.1171875,121.171875,121.0859375,121.125,1,40
10/19/2010,FVZ10,121.7578125,121.859375,121.4453125,121.6328125,498367,1049070,FVH11,121.2265625,121.296875,120.9921875,120.9921875,3,43
10/20/2010,FVZ10,121.78125,121.8671875,121.6015625,121.7109375,377873,1051886,FVH11,121.25,121.3046875,121.03125,121.046875,59,70
10/21/2010,FVZ10,121.65625,121.7734375,121.5703125,121.75,421321,1062595,FVH11,121.125,121.1796875,121.0703125,121.1015625,102,95
10/22/2010,FVZ10,121.5859375,121.6953125,121.5,121.609375,339521,1039271,FVH11,121.0546875,121.17578125,121.0,121.17578125,101,171
10/25/2010,FVZ10,121.4375,121.7890625,121.375,121.5859375,587921,1075857,FVH11,120.8984375,121.25,120.8359375,121.25,511,471
10/26/2010,FVZ10,121.0703125,121.4609375,121.015625,121.3984375,616461,1050150,FVH11,120.5078125,120.9140625,120.4765625,120.90625,1166,1455
10/27/2010,FVZ10,120.8359375,121.125,120.75,121.0625,577180,1031534,FVH11,120.234375,120.3984375,120.171875,120.296875,128,1511
10/28/2010,FVZ10,121.3046875,121.390625,120.7578125,120.7890625,576178,1026489,FVH11,120.7109375,120.7890625,120.1953125,120.5703125,471,1650
10/29/2010,FVZ10,121.578125,121.640625,121.2421875,121.3125,580798,1051751,FVH11,121.0078125,121.0546875,120.84375,120.84375,883,2298
11/01/2010,FVZ10,121.6640625,121.7421875,121.46875,121.578125,447938,1076299,FVH11,121.078125,121.125,120.921875,120.984375,1099,3181
11/02/2010,FVZ10,121.7109375,121.7578125,121.59375,121.625,334818,1074237,FVH11,121.125,121.171875,120.953125,121.046875,1410,4459
11/03/2010,FVZ10,121.8671875,122.0234375,121.09375,121.671875,698648,1126623,FVH11,121.296875,121.453125,121.0625,121.21875,1754,6049
11/04/2010,FVZ10,122.25,122.359375,121.9609375,121.9765625,703740,1176352,FVH11,121.75,121.8203125,121.4375,121.4375,5943,9987
11/05/2010,FVZ10,121.9375,122.265625,121.8515625,122.2265625,703740,1175067,FVH11,121.4140625,121.6640625,121.3515625,121.515625,5943,9987
11/08/2010,FVZ10,121.7734375,122.0625,121.75,121.921875,368938,1208051,FVH11,121.2265625,121.46875,121.21875,121.46875,1618,11739
11/09/2010,FVZ10,121.15625,121.9609375,121.0859375,121.796875,694018,1196027,FVH11,120.5625,121.40625,120.484375,121.40625,2668,12100
11/10/2010,FVZ10,121.4375,121.484375,120.6953125,121.2109375,855764,1172212,FVH11,120.84375,120.8671875,120.078125,120.765625,10768,12911
11/11/2010,FVZ10,121.0234375,121.6015625,120.96875,121.4765625,138441,1168818,FVH11,120.421875,121.0390625,120.421875,121.0390625,339,12698
11/12/2010,FVZ10,120.7578125,121.453125,120.5859375,121.171875,677748,1155359,FVH11,120.1015625,120.8203125,119.9765625,120.7421875,17093,17561
11/15/2010,FVZ10,120.125,120.78125,119.8984375,120.7265625,890978,1137098,FVH11,119.4140625,120.109375,119.1875,120.015625,9308,24895
11/16/2010,FVZ10,120.265625,120.359375,119.8671875,120.0,721004,1105824,FVH11,119.546875,119.6484375,119.1328125,119.3515625,15404,24829
11/17/2010,FVZ10,120.3203125,120.5,120.078125,120.234375,555652,1085845,FVH11,119.609375,119.7890625,119.359375,119.4140625,26864,33904
11/18/2010,FVZ10,120.2109375,120.3359375,119.8671875,120.28125,553486,1065299,FVH11,119.484375,119.5390625,119.140625,119.484375,39672,53570
11/19/2010,FVZ10,120.125,120.3515625,120.0390625,120.171875,353127,1064739,FVH11,119.3828125,119.6015625,119.3046875,119.5703125,48224,78838
11/22/2010,FVZ10,120.5234375,120.59375,119.9296875,120.046875,582030,999764,FVH11,119.78125,119.8515625,119.1796875,119.203125,132379,153578
11/23/2010,FVZ10,120.7578125,120.90625,120.515625,120.5625,820734,894916,FVH11,120.0234375,120.171875,119.7734375,119.8125,238562,252562
11/24/2010,FVZ10,120.1328125,120.7734375,120.0,120.7109375,956541,654911,FVH11,119.3515625,120.0234375,119.2265625,119.9921875,449623,461889
11/26/2010,FVZ10,120.3046875,120.5390625,120.0078125,120.2109375,490598,494588,FVH11,119.5546875,119.7890625,119.2578125,119.328125,262619,559262
11/29/2010,FVZ10,120.4453125,120.5234375,120.1171875,120.28125,698733,273950,FVH11,119.671875,119.7421875,119.3515625,119.546875,519947,782219
11/30/2010,FVZ10,120.625,120.8046875,120.390625,120.40625,318075,172390,FVH11,119.8515625,120.046875,119.6015625,119.625,608910,864316
12/01/2010,FVZ10,119.9296875,120.625,119.7890625,120.6015625,171081,82502,FVH11,119.0546875,119.8515625,118.9140625,119.8359375,780184,922522
12/02/2010,FVZ10,119.7109375,120.0234375,119.5546875,119.8359375,56538,63348,FVH11,118.828125,119.15625,118.6484375,119.0078125,599118,939844
12/03/2010,FVZ10,120.0390625,120.453125,119.4921875,119.7734375,46763,55462,FVH11,119.171875,119.59375,118.5703125,118.859375,647482,957911
12/06/2010,FVZ10,120.5078125,120.546875,120.1640625,120.171875,27407,43699,FVH11,119.6875,119.7265625,119.171875,119.171875,440868,982001
12/07/2010,FVZ10,119.46875,120.421875,119.4296875,120.421875,25455,34897,FVH11,118.6015625,119.703125,118.5625,119.703125,708281,977289
12/08/2010,FVZ10,118.9609375,119.6328125,118.6640625,119.59375,11888,31945,FVH11,118.0703125,118.7734375,117.7265625,118.7421875,767808,982620
12/09/2010,FVZ10,118.734375,119.125,118.65625,119.03125,17540,31063,FVH11,117.8046875,118.203125,117.71875,117.921875,627917,992208
12/10/2010,FVZ10,118.5078125,118.96875,118.34375,118.9609375,8800,26099,FVH11,117.5703125,118.0546875,117.3671875,117.8515625,404776,999707
12/13/2010,FVZ10,118.8046875,118.859375,117.9453125,118.4296875,6194,24924,FVH11,117.8828125,117.9609375,116.9140625,117.46875,528698,995169
12/14/2010,FVZ10,118.140625,118.875,118.0078125,118.875,4431,23584,FVH11,117.171875,117.984375,117.0,117.9453125,606483,982229
12/15/2010,FVZ10,117.953125,118.4453125,117.8515625,118.0546875,9221,20752,FVH11,116.9375,117.4609375,116.75,117.046875,530768,988213
12/16/2010,FVZ10,118.1484375,118.3203125,117.75,118.0546875,3339,19731,FVH11,117.078125,117.2734375,116.625,116.8515625,547215,993178
12/17/2010,FVZ10,118.6796875,118.796875,118.3046875,118.4375,3861,19203,FVH11,117.59375,117.703125,117.1875,117.2734375,410538,989861
12/20/2010,FVZ10,118.6953125,119.03125,118.625,118.8984375,4157,17767,FVH11,117.609375,117.9453125,117.5078125,117.546875,389877,1004714
12/21/2010,FVZ10,118.6484375,118.734375,118.4765625,118.6875,1411,17481,FVH11,117.59375,117.8046875,117.3828125,117.625,357680,1016558
12/22/2010,FVZ10,118.4609375,118.71875,118.328125,118.671875,616,17511,FVH11,117.4296875,117.6953125,117.2890625,117.65625,222959,1015744
12/23/2010,FVZ10,118.21875,118.3125,118.15625,118.3125,1075,16981,FVH11,117.1875,117.40625,117.09375,117.3984375,155652,1007390
12/27/2010,FVZ10,118.3046875,118.421875,117.8984375,118.34375,4824,16981,FVH11,117.2734375,117.4140625,116.7890625,117.1171875,130430,1005084
12/28/2010,FVZ10,117.8671875,118.4375,117.8359375,118.375,8572,13054,FVH11,116.828125,117.4921875,116.78125,117.3671875,307476,989038
12/29/2010,FVZ10,118.6328125,118.6640625,117.90625,117.96875,9504,8357,FVH11,117.6171875,117.6875,116.828125,116.84375,285470,970517
12/30/2010,FVZ10,118.46875,118.6171875,118.2109375,118.5703125,414,8128,FVH11,117.40625,117.6484375,117.1328125,117.5546875,282743,965008
12/31/2010,FVZ10,118.71875,118.734375,118.59375,118.6015625,601,7958,FVH11,117.71875,117.7578125,117.3515625,117.4296875,129685,967656
01/03/2011,FVH11,117.65625,117.75,117.1953125,117.609375,327909,992417,FVM11,116.84375,117.45200892857143,116.84375,117.45200892857143,103749,774126
01/04/2011,FVH11,117.6875,118.0234375,117.546875,117.7265625,498268,988426,FVM11,116.875,117.47433035714286,116.5859375,117.47433035714286,77813,580596
01/05/2011,FVH11,117.015625,117.921875,116.9765625,117.71875,565205,987336,FVM11,116.203125,117.49665178571429,116.203125,117.49665178571429,51877,387065
01/06/2011,FVH11,117.3359375,117.4921875,117.09375,117.1328125,576907,1028661,FVM11,116.5234375,117.51897321428571,116.5234375,117.51897321428571,25941,193535
01/07/2011,FVH11,117.9921875,118.140625,117.15625,117.375,672914,1056799,FVM11,117.1796875,117.54129464285714,117.1796875,117.54129464285714,5,5
01/10/2011,FVH11,118.1171875,118.1875,117.9453125,118.0546875,391025,1051592,FVM11,117.3046875,117.56361607142857,117.1640625,117.56361607142857,30,5
01/11/2011,FVH11,117.953125,118.3125,117.890625,118.1640625,497619,1051617,FVM11,117.15625,117.5859375,117.125,117.5859375,56,35
01/12/2011,FVH11,117.953125,118.03125,117.5859375,117.9609375,497075,1050372,FVM11,117.15625,117.533203125,116.796875,117.533203125,10,35
01/13/2011,FVH11,118.2734375,118.3046875,117.828125,117.90625,542931,1076281,FVM11,117.4765625,117.48046875,117.0390625,117.48046875,44,79
01/14/2011,FVH11,118.171875,118.5,118.03125,118.265625,555254,1088270,FVM11,117.375,117.65625,117.265625,117.427734375,7,75
01/18/2011,FVH11,118.1015625,118.4296875,117.828125,118.359375,553826,1098040,FVM11,117.25,117.6015625,117.0390625,117.375,41,108
01/19/2011,FVH11,118.234375,118.265625,117.9296875,118.09375,387520,1098593,FVM11,117.3828125,117.40625,117.12890625,117.12890625,2250,1956
01/20/2011,FVH11,117.65625,118.3046875,117.6015625,118.2109375,632959,1099106,FVM11,116.796875,116.9375,116.7578125,116.8828125,77,2153
01/21/2011,FVH11,117.84375,117.8828125,117.5625,117.671875,467851,1115666,FVM11,116.984375,117.0078125,116.703125,116.8046875,1215,3042
01/24/2011,FVH11,117.8671875,118.015625,117.65625,117.8203125,382064,1122771,FVM11,117.0078125,117.140625,116.8203125,116.8203125,190,2893
01/25/2011,FVH11,118.2421875,118.3671875,117.7890625,117.8828125,681898,1128407,FVM11,117.375,117.390625,116.8984375,116.8984375,2905,4554
01/26/2011,FVH11,117.96875,118.1953125,117.8359375,118.1953125,518395,1111608,FVM11,117.0859375,117.3046875,116.96875,117.3046875,1535,5201
01/27/2011,FVH11,118.2890625,118.296875,117.7578125,118.03125,635072,1106271,FVM11,117.40625,117.40625,117.0546875,117.109375,429,5283
01/28/2011,FVH11,118.5546875,118.6796875,117.9921875,118.2421875,675524,1120232,FVM11,117.6875,117.796875,117.1484375,117.15625,3283,6057
01/31/2011,FVH11,118.4140625,118.75,118.3203125,118.640625,577255,1103217,FVM11,117.546875,117.7734375,117.515625,117.7578125,4661,8899
02/01/2011,FVH11,118.0703125,118.484375,117.953125,118.4609375,576725,1110919,FVM11,117.1796875,117.3203125,117.1484375,117.2578125,1666,9391
02/02/2011,FVH11,117.6875,118.25,117.625,118.125,737756,1179496,FVM11,116.765625,116.875,116.7421875,116.8203125,3317,11250
02/03/2011,FVH11,117.3984375,117.734375,117.2265625,117.6875,767984,1219074,FVM11,116.4609375,116.75,116.2890625,116.6796875,7740,14238
02/04/2011,FVH11,116.8515625,117.5,116.7109375,117.3203125,900640,1271289,FVM11,115.84375,116.4140625,115.7265625,116.375,12812,21168
02/07/2011,FVH11,116.8828125,116.9140625,116.5703125,116.875,545245,1273935,FVM11,115.8671875,115.875,115.5625,115.828125,5102,22855
02/08/2011,FVH11,116.34375,116.953125,116.2578125,116.8984375,662498,1281634,FVM11,115.28125,115.7734375,115.1953125,115.6875,5686,26223
